@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute outputs-1 {0,1,2,3,4,5}
@attribute outputs-2 {0,1,2,3,4,5}

@data
1950,'2016/11/03 14:05:01:509',39,-52.770378,-47.944298,4.444504,-64.159294,-30.075493,115.071259,-44.401039,-9.438522,-72.230499,-54.453682,-16.006531,24.454651,-74.593796,-43.083748,52.374313,-90.854935,-25.004471,21.904663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1951,'2016/11/03 14:05:01:558',39,-54.061813,-48.426567,6.920105,-64.494102,-30.068382,115.922089,-43.103195,-9.852997,-71.085358,-54.019676,-16.327469,25.305328,-74.415543,-43.287483,53.307495,-90.397079,-25.331421,21.701172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1952,'2016/11/03 14:05:01:608',39,-54.354439,-48.598694,8.517639,-64.391708,-29.886238,116.444519,-42.385109,-9.727127,-70.497513,-53.589592,-16.396027,25.720734,-74.235466,-43.205765,54.022675,-90.011139,-25.278984,21.854553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1953,'2016/11/03 14:05:01:660',39,-55.366852,-48.410095,11.407257,-64.335861,-29.164818,117.683533,-42.320862,-9.111496,-69.557373,-53.475014,-16.013962,26.635315,-74.219658,-42.667,55.700043,-89.923645,-24.842979,22.962036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1954,'2016/11/03 14:05:01:708',39,-55.797249,-48.079956,12.909729,-64.415916,-28.715752,118.564178,-42.258759,-8.818451,-68.788971,-53.44043,-15.720428,27.414703,-74.55677,-42.162941,56.759888,-90.017914,-24.240433,23.90947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1955,'2016/11/03 14:05:01:760',39,-56.386612,-47.717575,14.469635,-64.534248,-28.010696,119.806,-42.533096,-8.512894,-68.018768,-53.589218,-15.352905,28.304108,-74.938339,-41.572563,58.375549,-90.263794,-23.649452,25.258041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1956,'2016/11/03 14:05:01:809',39,-56.565025,-47.555252,15.176331,-64.591011,-27.698616,120.352753,-42.699974,-8.315292,-67.668274,-53.686996,-15.188248,28.686386,-75.069405,-41.337013,59.096436,-90.381241,-23.443504,25.839523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1957,'2016/11/03 14:05:01:858',39,-56.461525,-47.481865,15.279633,-64.526878,-27.709717,120.445984,-42.851753,-7.954697,-67.479568,-53.715515,-15.143875,28.787704,-75.042244,-41.322327,59.185516,-90.402344,-23.423233,26.040268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1958,'2016/11/03 14:05:01:908',39,-57.182777,-47.150696,15.361389,-64.488579,-27.508087,120.73288,-43.275459,-7.846741,-67.508011,-53.915901,-15.03064,28.872543,-75.005547,-41.250603,59.690155,-90.548523,-23.46447,26.463135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1959,'2016/11/03 14:05:01:959',39,-57.42411,-46.957207,15.51384,-64.519043,-27.296104,121.092468,-44.129051,-7.737534,-67.627838,-54.342453,-14.91951,28.948578,-75.175415,-41.160507,60.341095,-90.937439,-23.470718,27.175644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1960,'2016/11/03 14:05:02:008',39,-57.443367,-46.724487,14.864838,-64.490402,-27.221054,121.056183,-44.815498,-7.618332,-67.962585,-54.639626,-14.866776,28.743164,-75.28421,-41.136993,60.471313,-91.211182,-23.489128,27.470795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1961,'2016/11/03 14:05:02:061',39,-57.487389,-46.567055,14.497101,-64.445557,-27.187508,120.989502,-45.17511,-7.515244,-68.159698,-54.767776,-14.834808,28.598541,-75.312271,-41.123314,60.484344,-91.326309,-23.494385,27.584824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1962,'2016/11/03 14:05:02:109',39,-57.267776,-46.487411,14.233444,-64.414421,-27.164078,120.942627,-45.404861,-7.470123,-68.300354,-54.85704,-14.812637,28.498093,-75.327362,-41.112991,60.490204,-91.406235,-23.498032,27.664307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1963,'2016/11/03 14:05:02:159',39,-56.982262,-46.493134,14.115082,-64.391441,-27.146721,120.907715,-45.555771,-7.443207,-68.397491,-54.923058,-14.79628,28.42395,-75.339142,-41.106216,60.491516,-91.465225,-23.500717,27.723129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1964,'2016/11/03 14:05:02:208',39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1965,'2016/11/03 14:05:02:260',39,-57.343674,-46.756989,14.408554,-64.106277,-27.049034,120.594147,-45.582222,-7.267609,-68.762772,-54.818748,-14.663757,28.066879,-75.226814,-40.939735,60.285706,-91.387344,-23.305519,27.690186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1966,'2016/11/03 14:05:02:308',39,-57.813004,-46.79097,14.166672,-64.146523,-27.03775,120.218109,-45.227547,-7.123032,-68.847839,-54.734489,-14.565231,27.826874,-75.319862,-40.798889,59.785706,-91.358109,-23.067772,27.295868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1967,'2016/11/03 14:05:02:361',39,-57.934982,-46.718079,13.702744,-64.168755,-27.031387,120.014771,-44.723839,-7.086319,-68.785889,-54.689064,-14.512222,27.697357,-75.360786,-40.714882,59.552704,-91.34198,-22.939445,27.083221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1968,'2016/11/03 14:05:02:408',39,-57.644485,-46.730118,13.455261,-64.931595,-27.224037,119.464691,-43.802017,-7.023727,-68.365005,-54.741508,-14.537766,27.62706,-75.653465,-40.786201,58.506592,-91.387527,-22.955658,25.727966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1969,'2016/11/03 14:05:02:458',39,-57.559189,-46.699478,14.097153,-65.355904,-27.277985,119.501709,-43.408134,-7.017715,-67.881897,-54.790863,-14.527634,27.904572,-75.894295,-40.756172,58.322968,-91.457016,-22.871223,25.395477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1970,'2016/11/03 14:05:02:508',39,-57.573135,-46.592598,14.718246,-65.415802,-27.053688,119.627441,-42.700836,-7.117569,-67.617859,-54.498055,-14.410324,28.097748,-75.931534,-40.496887,58.4133,-91.23819,-22.543991,25.234909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1971,'2016/11/03 14:05:02:560',39,-57.530502,-46.273079,15.751495,-65.550323,-26.673935,120.258667,-41.476746,-7.096664,-66.5383,-53.954811,-14.143204,28.967529,-76.028214,-39.989799,58.821136,-90.830902,-21.863045,25.360229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1972,'2016/11/03 14:05:02:608',39,-57.287262,-45.996597,17.082077,-65.824997,-26.189934,120.851166,-40.500076,-7.232117,-65.682816,-53.607414,-13.892975,29.673157,-76.08709,-39.561852,59.348999,-90.532822,-21.416977,25.31076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1973,'2016/11/03 14:05:02:659',39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1974,'2016/11/03 14:05:02:708',39,-57.526123,-45.451736,17.912109,-65.721001,-25.293518,121.080414,-40.124138,-7.220764,-65.879959,-53.303047,-13.334808,29.695847,-76.171768,-38.726799,59.812622,-90.338356,-20.542801,25.434555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1975,'2016/11/03 14:05:02:760',39,-57.645302,-45.382683,18.031967,-65.864189,-25.365349,121.042236,-40.264153,-7.40892,-65.929947,-53.395584,-13.304993,29.781601,-76.301811,-38.714882,59.650757,-90.436905,-20.484192,25.395126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1976,'2016/11/03 14:05:02:809',39,-58.156754,-45.342201,18.574554,-65.885849,-25.43071,121.026794,-40.473473,-7.562088,-66.069611,-53.43644,-13.288635,29.83226,-76.331947,-38.719299,59.576263,-90.478203,-20.465317,25.43161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1977,'2016/11/03 14:05:02:859',39,-58.274185,-45.314011,18.622711,-65.902359,-25.480408,121.01474,-40.748436,-7.881287,-66.319122,-53.467522,-13.276199,29.870911,-76.354477,-38.721687,59.521881,-90.509598,-20.450958,25.459396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1978,'2016/11/03 14:05:02:909',39,-58.332924,-45.293411,18.622559,-65.915718,-25.520515,121.004852,-41.065903,-8.460739,-66.680542,-53.492607,-13.266159,29.902191,-76.371101,-38.72522,59.468018,-90.534943,-20.439369,25.481873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1979,'2016/11/03 14:05:02:958',39,-58.874176,-45.293968,17.960678,-66.268471,-25.810257,120.708588,-41.687759,-8.367966,-66.865143,-53.840691,-13.319473,29.837204,-76.823624,-38.795044,58.950684,-90.921227,-20.37088,25.362183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1980,'2016/11/03 14:05:03:009',39,-59.787079,-45.30101,17.022141,-66.884491,-25.875679,119.959167,-42.700867,-8.517319,-67.881454,-54.513512,-13.38591,29.054413,-77.67424,-38.749863,58.282654,-91.666412,-20.23278,24.837097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1981,'2016/11/03 14:05:03:060',39,-61.033447,-45.173729,14.834595,-68.473442,-25.745689,117.931122,-45.509247,-8.590759,-70.687378,-56.668648,-13.344345,26.626495,-79.508156,-38.750191,56.630646,-93.797958,-20.334801,23.311859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1982,'2016/11/03 14:05:03:109',39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1983,'2016/11/03 14:05:03:160',39,-66.819412,-45.414558,12.744995,-74.911766,-25.688545,115.990845,-51.346802,-9.313446,-72.770706,-62.671806,-13.602127,24.625412,-86.002388,-38.71965,54.737366,-99.908081,-20.228958,21.027328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1984,'2016/11/03 14:05:03:209',39,-69.676376,-45.541779,11.044846,-76.885071,-25.902473,114.613007,-54.977791,-9.462601,-74.93103,-65.421341,-13.76355,22.876938,-88.414055,-38.940269,53.696213,-102.657623,-20.467865,20.510468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1985,'2016/11/03 14:05:03:260',39,-74.090668,-45.156769,10.517014,-80.581337,-25.60923,113.78479,-58.631035,-9.368011,-75.849609,-68.995979,-13.553391,22.034698,-92.336914,-38.533775,52.87674,-106.330948,-19.931549,19.758087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1986,'2016/11/03 14:05:03:310',39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1987,'2016/11/03 14:05:03:362',39,-78.77523,-44.46656,9.735168,-83.251839,-26.111122,112.612488,-63.221939,-8.830292,-77.193336,-72.50396,-13.444839,21.021332,-95.456329,-38.686073,51.441071,-109.830048,-19.893829,19.800049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1988,'2016/11/03 14:05:03:410',39,-82.810379,-44.024666,10.124817,-84.734344,-26.181068,112.208313,-65.132484,-8.775055,-77.645889,-74.065857,-13.379913,20.711761,-97.295708,-38.497948,50.936813,-111.489296,-19.496735,19.840012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1989,'2016/11/03 14:05:03:459',39,-84.578453,-43.773499,10.671494,-85.599388,-26.158897,112.75531,-66.726105,-8.634399,-77.319153,-75.213364,-13.291626,21.188873,-98.522415,-38.332886,51.603806,-112.689865,-19.222641,20.929443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1990,'2016/11/03 14:05:03:509',39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1991,'2016/11/03 14:05:03:559',39,-86.039375,-43.084801,12.613434,-86.991272,-25.561913,114.02182,-67.777695,-9.144562,-76.593353,-76.428223,-13.20372,22.042328,-99.749092,-38.103828,53.324646,-113.886375,-19.201538,21.660995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1992,'2016/11/03 14:05:03:608',39,-86.123497,-42.831665,12.647583,-86.999756,-25.49662,114.012573,-67.952637,-9.126221,-76.676941,-76.540787,-13.124146,21.996994,-99.688232,-38.107079,53.349655,-113.958443,-19.269173,21.664795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1993,'2016/11/03 14:05:03:659',39,-86.027534,-42.790901,12.545395,-86.910019,-25.579155,113.953064,-67.98716,-9.220612,-76.723999,-76.532265,-13.115906,21.986191,-99.584152,-38.168335,53.242767,-113.92952,-19.33374,21.688232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1994,'2016/11/03 14:05:05:460',40,-75.135483,-42.413673,17.548752,-94.319534,-23.809418,121.617493,-73.804382,-8.80484,-69.199173,-82.580551,-11.775116,29.928925,-102.075974,-38.963181,57.815094,-118.978485,-20.680916,25.542236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1995,'2016/11/03 14:05:05:508',40,-74.97702,-42.4422,17.779465,-94.331429,-23.773361,121.646088,-73.712067,-8.736893,-69.142426,-82.526741,-11.772858,29.961273,-101.875084,-39.040657,57.6474,-118.886642,-20.759727,25.433777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1996,'2016/11/03 14:05:05:560',40,-74.668297,-42.467094,18.362167,-94.352257,-23.663185,121.805237,-73.237122,-8.749649,-68.850128,-82.29554,-11.761093,30.16629,-101.283691,-39.416542,56.054169,-118.623978,-20.794731,25.261261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1997,'2016/11/03 14:05:05:608',40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1998,'2016/11/03 14:05:05:660',40,-75.081055,-40.898781,15.593506,-93.997597,-23.475258,121.888184,-72.376312,-8.667282,-68.669571,-81.640442,-11.751556,30.252975,-100.649246,-39.497002,55.717194,-117.993896,-20.701202,25.037323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
1999,'2016/11/03 14:05:05:708',40,-73.902023,-40.247528,13.284409,-93.695282,-23.5783,121.41571,-72.31498,-8.579636,-69.157242,-81.39975,-11.793304,29.801788,-100.629761,-39.489265,55.136536,-117.861038,-20.499496,24.806702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2000,'2016/11/03 14:05:05:759',40,-73.904938,-40.156075,11.973053,-93.571091,-23.47403,120.713013,-72.980995,-8.638077,-70.305847,-81.610992,-11.7827,28.828552,-100.953079,-39.354179,55.372528,-118.157051,-20.333107,24.562531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2001,'2016/11/03 14:05:05:808',40,-73.912506,-40.586823,10.758698,-93.279747,-23.424698,119.910187,-74.073273,-8.676712,-71.720764,-81.949181,-11.756592,27.671921,-101.268188,-39.211349,55.712021,-118.567368,-20.194099,24.544617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2002,'2016/11/03 14:05:05:859',40,-74.370094,-41.345718,10.760681,-93.477463,-23.323051,119.458862,-74.605164,-9.084671,-72.494873,-82.269699,-11.8367,26.995956,-101.766861,-39.115082,56.072388,-118.960823,-20.107582,24.307709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2003,'2016/11/03 14:05:05:908',40,-73.370476,-42.248985,10.466949,-93.427605,-24.027962,118.116364,-74.942116,-9.143631,-73.561989,-82.282478,-12.197708,25.930542,-102.415306,-39.296387,54.783981,-119.197868,-19.873863,23.548431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2004,'2016/11/03 14:05:05:959',40,-75.275276,-43.168465,8.808456,-93.930969,-25.42701,118.193848,-75.091896,-8.980026,-72.370682,-82.36673,-12.868561,26.913239,-103.884987,-39.643211,53.927032,-119.671257,-19.335022,24.341003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2005,'2016/11/03 14:05:06:008',40,-75.443985,-43.395508,8.266296,-93.892075,-25.609871,117.912476,-74.791603,-9.07045,-72.474136,-82.141579,-13.014328,26.7677,-104.016663,-39.66761,53.585236,-119.529175,-19.186569,24.098679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2006,'2016/11/03 14:05:06:059',40,-74.782959,-43.449715,8.538544,-94.080544,-25.351974,117.334747,-74.328201,-9.382828,-73.087494,-82.02533,-12.99469,26.124435,-103.970818,-39.606743,53.022873,-119.40538,-19.167496,23.053513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2007,'2016/11/03 14:05:06:108',40,-74.509537,-43.440178,9.578049,-94.164627,-24.854706,117.551208,-74.139915,-9.690628,-73.188019,-81.945518,-12.865891,26.082703,-104.152771,-39.266113,53.676376,-119.3797,-18.84671,23.06604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2008,'2016/11/03 14:05:06:159',40,-74.025253,-43.356331,9.935349,-93.54007,-24.392281,117.543854,-74.327271,-9.979462,-73.90509,-81.748383,-12.712921,25.557648,-103.72139,-39.070023,54.304749,-119.166145,-18.802254,23.338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2009,'2016/11/03 14:05:06:208',40,-73.290337,-43.082794,10.271881,-92.421249,-23.919426,117.817932,-74.733009,-9.930756,-74.437622,-81.421684,-12.406967,25.273621,-102.863831,-38.840347,55.20166,-118.775909,-18.76506,24.278839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2010,'2016/11/03 14:05:06:259',40,-73.007256,-42.719627,10.775253,-91.579132,-23.514046,118.617126,-75.177895,-9.767853,-74.156372,-81.225357,-12.043076,25.725449,-102.316071,-38.529762,56.370911,-118.545258,-18.529274,25.7435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2011,'2016/11/03 14:05:06:309',40,-73.070381,-42.533447,10.616684,-91.090919,-23.499664,119.068542,-75.508263,-9.982147,-73.871498,-81.105911,-11.933487,26.092087,-102.197723,-38.397064,56.878601,-118.46199,-18.290863,26.779282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2012,'2016/11/03 14:05:06:359',40,-71.801849,-42.191162,10.472153,-90.824585,-23.55397,119.057251,-75.741669,-10.314056,-73.883957,-81.052605,-11.85495,26.104401,-102.186478,-38.308067,56.826721,-118.439178,-18.098541,27.173431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2013,'2016/11/03 14:05:06:408',40,-71.244171,-42.042564,10.240692,-90.595245,-23.589912,119.017609,-76.068367,-10.536224,-73.933914,-81.079979,-11.752472,26.078049,-102.171516,-38.229027,56.755676,-118.478683,-17.941391,27.557098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2014,'2016/11/03 14:05:06:460',40,-71.131363,-41.759735,9.538422,-90.437088,-23.620117,118.859406,-76.351891,-10.432297,-73.986916,-81.142029,-11.55661,26.033493,-102.173401,-38.097679,56.462677,-118.543442,-17.725426,27.79541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2015,'2016/11/03 14:05:06:508',40,-71.02282,-41.642464,9.208603,-90.364807,-23.660446,118.779144,-76.339516,-10.359634,-73.951721,-81.109749,-11.461166,26.062744,-102.143311,-38.036926,56.27063,-118.516228,-17.611076,27.845566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2016,'2016/11/03 14:05:06:560',40,-70.027321,-41.446716,9.062912,-90.358704,-23.753326,118.568298,-76.186951,-10.296494,-73.966812,-81.038795,-11.399475,26.02478,-102.164581,-37.990364,55.870361,-118.467079,-17.475624,27.689148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2017,'2016/11/03 14:05:06:608',40,-69.641403,-41.344513,8.702637,-90.299881,-23.827774,118.360291,-76.143234,-10.226395,-74.066223,-81.0047,-11.354385,25.920456,-102.086411,-37.996223,55.572418,-118.424622,-17.462196,27.545776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2018,'2016/11/03 14:05:06:660',40,-69.486443,-41.236656,7.347397,-89.947456,-24.291847,117.980408,-76.484215,-9.89328,-74.173195,-80.988594,-11.356888,25.853394,-102.002594,-38.120476,54.916367,-118.414108,-17.427933,27.87204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2019,'2016/11/03 14:05:06:709',40,-68.658241,-41.111122,6.662933,-89.815186,-24.593773,117.371735,-76.575134,-10.094955,-74.640869,-80.986259,-11.443436,25.409271,-102.020996,-38.23822,54.228195,-118.427299,-17.448868,27.611938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2020,'2016/11/03 14:05:06:760',40,-68.327232,-41.076286,6.156281,-89.73996,-24.571533,116.730347,-76.590111,-10.485046,-75.419312,-81.11808,-11.47879,24.627441,-101.617294,-38.474762,53.72934,-118.436058,-17.919533,26.813385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2021,'2016/11/03 14:05:06:808',40,-69.420746,-41.486786,5.300034,-89.671829,-24.52562,116.497528,-76.573235,-10.743149,-75.79792,-81.155663,-11.535767,24.250031,-101.368347,-38.619331,53.601852,-118.407974,-18.194656,26.469238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2022,'2016/11/03 14:05:06:860',40,-69.565125,-41.670372,5.190918,-89.783348,-24.563194,116.270325,-76.446625,-11.002579,-76.053711,-81.209763,-11.653839,23.964691,-101.25621,-38.798668,53.384018,-118.416687,-18.468773,25.98941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2023,'2016/11/03 14:05:06:908',40,-69.595497,-41.731918,5.180389,-89.819283,-24.586647,116.195862,-76.410225,-11.112747,-76.131874,-81.218254,-11.70285,23.875534,-101.260239,-38.849403,53.305878,-118.424782,-18.520515,25.864548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2024,'2016/11/03 14:05:06:960',40,-69.488365,-41.72216,5.31189,-89.91684,-24.63266,116.150818,-76.432327,-11.181595,-76.135239,-81.265282,-11.739594,23.859421,-101.393974,-38.86496,53.212646,-118.496216,-18.479401,25.826828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2025,'2016/11/03 14:05:07:009',40,-69.514557,-41.752762,5.061401,-89.865601,-24.73877,116.039124,-76.478096,-11.239471,-76.204727,-81.275047,-11.781479,23.787888,-101.380669,-38.935081,53.048859,-118.506531,-18.516335,25.830414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2026,'2016/11/03 14:05:07:059',40,-70.05101,-41.957939,4.322083,-89.563759,-24.896637,115.809387,-76.488274,-11.39592,-76.44075,-81.238312,-11.844315,23.551819,-100.878189,-39.245255,52.535004,-118.370743,-18.888084,25.718628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2027,'2016/11/03 14:05:07:108',40,-70.632271,-42.228943,3.852966,-89.444473,-24.973396,115.660675,-76.375458,-11.595413,-76.600899,-81.210854,-11.918533,23.371216,-100.53009,-39.478432,52.211975,-118.266693,-19.197838,25.481979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2028,'2016/11/03 14:05:07:160',40,-70.465736,-42.221123,3.848206,-89.383942,-24.987144,115.566315,-76.339241,-11.877518,-76.755783,-81.183716,-11.975189,23.221359,-100.550613,-39.521164,52.047836,-118.264008,-19.17453,25.481964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,?
2029,'2016/11/03 14:05:13:847',41,-20.468536,-26.813202,41.691086,-76.147247,-37.872154,93.998596,-75.990768,-33.897842,22.927521,-59.668678,-14.290909,23.832016,-108.361115,-8.517227,-40.494659,-96.060165,-6.662292,36.923035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2030,'2016/11/03 14:05:13:896',41,-20.544296,-25.874588,41.020447,-76.056816,-37.297958,93.456787,-76.043259,-33.35582,22.632858,-59.891785,-13.748718,22.910004,-108.707039,-8.359085,-41.186386,-96.331497,-6.289459,36.133636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2031,'2016/11/03 14:05:13:951',41,-20.757095,-25.60051,40.724945,-76.271141,-37.004936,93.122192,-76.31102,-33.110115,22.36235,-60.14682,-13.551651,22.309662,-108.96434,-8.264557,-41.694427,-96.572952,-6.06459,35.577759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2032,'2016/11/03 14:05:14:022',41,-21.112122,-24.586044,40.849091,-76.572304,-36.514748,92.632996,-76.482491,-32.535942,21.90152,-60.530136,-12.924622,22.066086,-109.251877,-7.807465,-42.481613,-97.063583,-5.668579,35.00975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
2033,'2016/11/03 14:05:14:072',41,-21.368652,-23.852234,41.001129,-76.755775,-36.294502,92.242493,-76.607651,-32.145401,21.770615,-60.782593,-12.508591,22.078705,-109.451111,-7.429489,-42.734436,-97.383339,-5.425705,34.909348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,?
